Sale ID,Product Name,Category,Price,Quantity,Customer Age,Customer Gender,Discount,Payment Method,Region,Sale Date,Total Sales
8332,Smartwatch,Electronics,475.49,10,22,Male,0.22,PayPal,Africa,2023-04-21,3708.82
8333,Headphones,Accessories,733.71,8,62,Male,0.03,Credit Card,Asia,2024-12-26,5693.59
8334,Headphones,Accessories,1028.31,2,28,Male,0.28,PayPal,North America,2024-08-25,1480.77
8335,Laptop,Electronics,815.21,5,28,Female,0.02,Debit Card,Europe,2023-06-01,3994.53
8336,Tablet,Electronics,693.32,10,40,Male,0.02,Credit Card,Asia,2025-02-01,6794.54
8337,Smartphone,Electronics,847.04,1,26,Female,0.07,Debit Card,South America,2024-02-21,787.75
8338,Smartphone,Electronics,1336.35,5,58,Female,0.25,PayPal,Asia,2024-07-07,5011.31
8339,Laptop,Electronics,277.53,1,59,Male,0.13,Debit Card,South America,2024-04-11,241.45
8340,Smartwatch,Electronics,835.34,10,34,Female,0.02,PayPal,Asia,2024-07-24,8186.33
8341,Tablet,Electronics,1209.31,9,44,Female,0.19,Debit Card,Europe,2023-09-09,8815.87
8342,Smartwatch,Electronics,290.18,2,41,Female,0.05,Credit Card,Europe,2025-01-28,551.34
8343,Smartwatch,Electronics,1158.43,4,41,Female,0.04,Credit Card,South America,2024-04-03,4448.37
8344,Headphones,Accessories,977.51,10,57,Female,0.21,Debit Card,Europe,2025-02-05,7722.33
8345,Smartphone,Electronics,1279.25,1,52,Male,0.27,Debit Card,South America,2023-11-14,933.85
8346,Smartphone,Electronics,447.04,6,50,Female,0.02,PayPal,Asia,2023-01-31,2628.6
8347,Smartphone,Electronics,315.56,6,45,Male,0.25,Debit Card,Africa,2023-03-09,1420.02
8348,Smartwatch,Electronics,922.76,3,45,Male,0.03,Bank Transfer,South America,2023-11-01,2685.23
8349,Headphones,Accessories,135.54,3,45,Female,0.23,Credit Card,Africa,2023-07-13,313.1
8350,Smartphone,Electronics,1242.04,3,61,Female,0.1,Credit Card,North America,2024-12-14,3353.51
8351,Smartphone,Electronics,899.59,5,32,Male,0.02,PayPal,Asia,2024-05-02,4407.99
8352,Headphones,Accessories,74.65,3,20,Male,0.3,Bank Transfer,Africa,2023-01-13,156.77
8353,Headphones,Accessories,1261.83,4,55,Male,0.14,Credit Card,North America,2023-08-09,4340.7
8354,Headphones,Accessories,659.58,9,57,Female,0.17,Bank Transfer,Asia,2024-04-27,4927.06
8355,Headphones,Accessories,700.96,6,18,Female,0.28,Debit Card,Europe,2023-10-19,3028.15
8356,Smartwatch,Electronics,840.67,5,18,Male,0.24,PayPal,Africa,2024-06-16,3194.55
8357,Smartwatch,Electronics,313.33,9,56,Male,0.29,Bank Transfer,South America,2023-04-02,2002.18
8358,Tablet,Electronics,1233.99,10,29,Male,0.18,Credit Card,South America,2023-10-04,10118.72
8359,Smartwatch,Electronics,699.78,4,42,Female,0.08,Credit Card,Africa,2023-07-05,2575.19
8360,Headphones,Accessories,796.45,5,18,Male,0.22,Bank Transfer,South America,2024-09-09,3106.16
8361,Smartphone,Electronics,915.03,9,29,Male,0.01,PayPal,Africa,2023-10-03,8152.92
8362,Headphones,Accessories,1124.98,4,54,Female,0.09,Bank Transfer,North America,2023-02-01,4094.93
8363,Headphones,Accessories,772.64,4,34,Male,0.1,Credit Card,Africa,2023-08-01,2781.5
8364,Smartphone,Electronics,426.03,2,28,Male,0.05,PayPal,South America,2023-06-21,809.46
8365,Headphones,Accessories,906.33,7,36,Male,0.14,Bank Transfer,Africa,2024-01-20,5456.11
8366,Smartwatch,Electronics,534.58,4,23,Female,0.09,Credit Card,Africa,2024-06-16,1945.87
8367,Tablet,Electronics,1101.88,7,20,Female,0.17,Debit Card,Africa,2023-10-15,6401.92
8368,Tablet,Electronics,1043.36,3,39,Male,0.1,Credit Card,Europe,2023-10-28,2817.07
8369,Tablet,Electronics,885.08,2,48,Female,0.11,Credit Card,South America,2024-08-30,1575.44
8370,Tablet,Electronics,417.0,9,26,Male,0.29,Bank Transfer,Europe,2023-08-19,2664.63
8371,Smartwatch,Electronics,688.35,9,56,Male,0.15,Debit Card,Africa,2023-12-30,5265.88
8372,Laptop,Electronics,1468.56,9,39,Male,0.09,PayPal,North America,2024-03-02,12027.51
8373,Tablet,Electronics,1345.65,6,29,Male,0.1,PayPal,Europe,2023-08-30,7266.51
8374,Smartwatch,Electronics,940.92,6,43,Male,0.16,Bank Transfer,Europe,2023-04-19,4742.24
8375,Laptop,Electronics,468.3,2,55,Female,0.02,Bank Transfer,North America,2024-10-28,917.87
8376,Laptop,Electronics,1291.49,5,29,Female,0.04,PayPal,Asia,2023-04-26,6199.15
8377,Headphones,Accessories,154.27,2,20,Female,0.19,Credit Card,Africa,2023-09-09,249.92
8378,Headphones,Accessories,562.71,9,27,Male,0.03,Credit Card,Africa,2024-12-09,4912.46
8379,Laptop,Electronics,1218.0,1,57,Female,0.26,Credit Card,Europe,2023-09-19,901.32
8380,Tablet,Electronics,637.26,7,29,Female,0.08,Debit Card,South America,2024-09-05,4103.95
8381,Tablet,Electronics,974.91,1,23,Female,0.27,Credit Card,Europe,2023-09-18,711.68
8382,Smartphone,Electronics,385.66,1,53,Male,0.06,Debit Card,Africa,2024-05-27,362.52
8383,Smartwatch,Electronics,941.32,7,18,Female,0.01,Credit Card,North America,2023-10-14,6523.35
8384,Smartphone,Electronics,1467.98,6,24,Male,0.04,PayPal,Africa,2024-05-07,8455.56
8385,Headphones,Accessories,1123.52,2,43,Male,0.25,Bank Transfer,Asia,2023-06-07,1685.28
8386,Headphones,Accessories,485.86,9,24,Male,0.04,PayPal,Asia,2024-10-22,4197.83
8387,Laptop,Electronics,469.76,2,35,Female,0.19,Bank Transfer,Africa,2024-08-30,761.01
8388,Tablet,Electronics,662.62,10,36,Male,0.16,Debit Card,Asia,2025-02-06,5566.01
8389,Smartphone,Electronics,146.84,1,44,Female,0.26,Bank Transfer,Africa,2025-01-12,108.66
8390,Smartphone,Electronics,599.83,6,61,Female,0.06,Debit Card,Asia,2025-01-03,3383.04
8391,Laptop,Electronics,408.29,3,57,Female,0.14,Debit Card,North America,2024-08-31,1053.39
8392,Smartphone,Electronics,752.26,10,54,Female,0.29,Bank Transfer,Europe,2024-12-16,5341.05
8393,Headphones,Accessories,929.03,9,65,Male,0.23,Bank Transfer,Asia,2023-11-15,6438.18
8394,Smartwatch,Electronics,1069.01,8,54,Female,0.21,Credit Card,Africa,2024-09-27,6756.14
8395,Headphones,Accessories,394.74,6,57,Male,0.09,Credit Card,Europe,2024-01-26,2155.28
8396,Smartphone,Electronics,456.61,1,56,Female,0.04,Credit Card,Asia,2024-04-04,438.35
8397,Headphones,Accessories,675.47,6,40,Male,0.11,PayPal,Europe,2025-01-26,3607.01
8398,Smartwatch,Electronics,89.73,7,55,Male,0.06,Debit Card,Europe,2023-03-16,590.42
8399,Tablet,Electronics,817.71,8,58,Male,0.28,Bank Transfer,Asia,2023-08-11,4710.01
8400,Smartwatch,Electronics,68.97,10,51,Male,0.13,Debit Card,Asia,2024-09-14,600.04
8401,Headphones,Accessories,751.02,2,58,Female,0.0,Debit Card,South America,2023-04-24,1502.04
8402,Smartwatch,Electronics,184.14,1,55,Male,0.23,PayPal,Africa,2023-08-01,141.79
8403,Tablet,Electronics,1092.14,4,28,Female,0.25,Debit Card,South America,2023-02-13,3276.42
8404,Smartwatch,Electronics,456.62,9,25,Female,0.08,Credit Card,South America,2023-07-26,3780.81
8405,Smartwatch,Electronics,384.77,5,44,Female,0.12,Bank Transfer,Asia,2024-08-11,1692.99
8406,Smartwatch,Electronics,275.99,8,41,Male,0.26,Debit Card,Africa,2024-11-21,1633.86
8407,Laptop,Electronics,278.72,8,46,Female,0.27,Bank Transfer,Africa,2024-02-20,1627.72
8408,Headphones,Accessories,1464.46,9,32,Female,0.19,Bank Transfer,North America,2024-05-03,10675.91
8409,Smartwatch,Electronics,684.59,5,54,Female,0.05,PayPal,Asia,2023-11-09,3251.8
8410,Smartwatch,Electronics,532.95,1,25,Female,0.05,Bank Transfer,Asia,2024-09-12,506.3
8411,Headphones,Accessories,80.94,1,60,Male,0.06,PayPal,South America,2024-04-25,76.08
8412,Smartwatch,Electronics,974.4,9,36,Male,0.1,Bank Transfer,Asia,2024-06-26,7892.64
8413,Headphones,Accessories,687.29,1,63,Male,0.15,Credit Card,Asia,2023-05-28,584.2
8414,Laptop,Electronics,1204.48,8,19,Female,0.14,Bank Transfer,Asia,2023-05-23,8286.82
8415,Laptop,Electronics,70.52,6,30,Male,0.29,Credit Card,South America,2023-12-28,300.42
8416,Smartwatch,Electronics,543.83,4,37,Female,0.13,Debit Card,South America,2023-12-18,1892.53
8417,Headphones,Accessories,392.74,2,19,Female,0.3,Debit Card,Africa,2024-09-20,549.84
8418,Laptop,Electronics,660.94,7,23,Female,0.17,Debit Card,Africa,2023-11-08,3840.06
8419,Smartphone,Electronics,445.27,9,54,Male,0.04,Credit Card,North America,2024-10-28,3847.13
8420,Headphones,Accessories,1182.51,6,24,Male,0.2,PayPal,Asia,2023-04-21,5676.05
8421,Smartphone,Electronics,1393.36,4,34,Female,0.14,Credit Card,Africa,2023-06-10,4793.16
8422,Headphones,Accessories,794.15,7,42,Male,0.12,Credit Card,North America,2023-06-13,4891.96
8423,Smartwatch,Electronics,67.58,4,61,Male,0.25,PayPal,North America,2024-08-29,202.74
8424,Laptop,Electronics,807.03,4,18,Female,0.19,Debit Card,North America,2024-03-22,2614.78
8425,Smartwatch,Electronics,1340.1,7,45,Male,0.0,Bank Transfer,North America,2024-04-24,9380.7
8426,Smartphone,Electronics,976.5,10,29,Male,0.02,Credit Card,South America,2023-09-08,9569.7
8427,Smartwatch,Electronics,928.47,8,61,Female,0.24,Debit Card,South America,2024-01-31,5645.1
8428,Headphones,Accessories,262.64,7,32,Male,0.13,PayPal,Europe,2023-12-26,1599.48
8429,Laptop,Electronics,221.84,4,25,Male,0.21,Debit Card,North America,2024-07-14,701.01
8430,Tablet,Electronics,726.94,10,21,Female,0.09,PayPal,Asia,2023-07-01,6615.15
8431,Smartphone,Electronics,75.76,8,52,Female,0.02,Credit Card,Africa,2025-01-22,593.96
8432,Tablet,Electronics,1056.2,2,52,Male,0.24,Credit Card,North America,2024-11-12,1605.42
8433,Smartphone,Electronics,1443.15,5,24,Male,0.22,Credit Card,Africa,2025-01-30,5628.28
8434,Tablet,Electronics,1273.77,8,54,Female,0.1,Debit Card,South America,2023-03-16,9171.14
8435,Tablet,Electronics,1282.53,9,50,Male,0.02,Bank Transfer,Africa,2023-11-25,11311.91
8436,Headphones,Accessories,1321.68,2,62,Female,0.07,Bank Transfer,South America,2024-05-13,2458.32
8437,Laptop,Electronics,604.55,5,55,Female,0.11,PayPal,Asia,2023-02-01,2690.25
8438,Tablet,Electronics,816.31,3,47,Female,0.08,Bank Transfer,North America,2024-08-21,2253.02
8439,Smartwatch,Electronics,1145.77,8,49,Female,0.08,PayPal,Europe,2024-10-12,8432.87
8440,Smartphone,Electronics,602.53,3,54,Female,0.24,Credit Card,Asia,2023-10-06,1373.77
8441,Smartwatch,Electronics,567.89,9,34,Male,0.08,Debit Card,Europe,2023-07-15,4702.13
8442,Smartwatch,Electronics,1475.05,8,47,Female,0.03,Credit Card,South America,2024-02-19,11446.39
8443,Headphones,Accessories,764.14,5,22,Female,0.21,Bank Transfer,Africa,2023-10-16,3018.35
8444,Smartwatch,Electronics,1083.17,1,55,Male,0.28,Credit Card,North America,2024-04-26,779.88
8445,Smartphone,Electronics,937.38,4,63,Female,0.24,Credit Card,North America,2024-04-04,2849.64
8446,Smartphone,Electronics,985.63,7,40,Female,0.04,Bank Transfer,Europe,2023-10-03,6623.43
8447,Smartwatch,Electronics,1384.39,4,32,Female,0.13,Bank Transfer,South America,2023-01-30,4817.68
8448,Tablet,Electronics,527.37,7,42,Female,0.24,Debit Card,South America,2025-01-13,2805.61
8449,Smartwatch,Electronics,1385.94,3,28,Female,0.08,Bank Transfer,Asia,2024-10-30,3825.19
8450,Smartphone,Electronics,847.64,1,29,Female,0.02,Bank Transfer,Asia,2024-03-19,830.69
8451,Smartwatch,Electronics,735.42,4,55,Female,0.08,PayPal,Africa,2023-12-04,2706.35
8452,Headphones,Accessories,1483.57,8,52,Male,0.06,PayPal,South America,2024-04-08,11156.45
8453,Headphones,Accessories,112.13,7,48,Male,0.24,Debit Card,Europe,2024-11-01,596.53
8454,Headphones,Accessories,1450.17,6,26,Male,0.04,Credit Card,Asia,2024-12-30,8352.98
8455,Smartphone,Electronics,1306.33,6,24,Male,0.16,Debit Card,Asia,2024-07-13,6583.9
8456,Laptop,Electronics,1494.11,10,46,Female,0.18,PayPal,Africa,2023-11-09,12251.7
8457,Laptop,Electronics,242.02,6,23,Male,0.15,PayPal,Asia,2023-05-07,1234.3
8458,Laptop,Electronics,298.47,3,48,Female,0.18,Bank Transfer,Africa,2024-06-15,734.24
8459,Laptop,Electronics,86.78,4,48,Female,0.07,Debit Card,Asia,2024-06-16,322.82
8460,Laptop,Electronics,429.92,4,51,Male,0.08,Credit Card,South America,2024-01-26,1582.11
8461,Headphones,Accessories,933.13,7,22,Female,0.25,Debit Card,Europe,2024-02-29,4898.93
8462,Tablet,Electronics,591.84,10,42,Female,0.13,PayPal,Europe,2023-03-30,5149.01
8463,Tablet,Electronics,1418.82,3,52,Male,0.25,Debit Card,North America,2024-06-30,3192.35
8464,Headphones,Accessories,325.01,6,24,Female,0.16,Bank Transfer,North America,2024-02-07,1638.05
8465,Laptop,Electronics,1299.71,1,36,Female,0.02,Debit Card,Europe,2023-05-12,1273.72
8466,Smartwatch,Electronics,680.49,7,57,Male,0.01,Bank Transfer,North America,2023-07-22,4715.8
8467,Tablet,Electronics,738.68,10,43,Female,0.0,PayPal,Africa,2023-03-21,7386.8
8468,Smartwatch,Electronics,525.61,7,31,Male,0.27,Credit Card,South America,2024-02-25,2685.87
8469,Tablet,Electronics,541.19,1,59,Male,0.04,Bank Transfer,Asia,2024-09-25,519.54
8470,Headphones,Accessories,873.7,9,49,Female,0.13,Bank Transfer,North America,2025-01-05,6841.07
8471,Laptop,Electronics,637.15,4,58,Male,0.18,Debit Card,South America,2023-10-14,2089.85
8472,Laptop,Electronics,519.76,4,24,Male,0.28,Credit Card,South America,2024-01-15,1496.91
8473,Smartwatch,Electronics,568.07,5,63,Female,0.26,Bank Transfer,Asia,2023-10-16,2101.86
8474,Tablet,Electronics,1391.4,4,44,Male,0.12,Bank Transfer,North America,2024-03-11,4897.73
8475,Headphones,Accessories,1245.63,7,31,Male,0.02,Bank Transfer,Europe,2024-05-01,8545.02
8476,Smartphone,Electronics,1067.27,3,36,Female,0.27,Credit Card,Europe,2023-09-28,2337.32
8477,Headphones,Accessories,608.98,1,61,Male,0.02,Debit Card,Asia,2023-02-05,596.8
8478,Smartphone,Electronics,651.24,4,41,Female,0.12,PayPal,Africa,2025-01-10,2292.36
8479,Smartphone,Electronics,639.03,6,64,Female,0.03,Credit Card,North America,2023-02-25,3719.15
8480,Laptop,Electronics,354.29,3,62,Male,0.14,Credit Card,North America,2024-08-05,914.07
8481,Headphones,Accessories,755.0,4,18,Male,0.12,Debit Card,South America,2023-12-21,2657.6
8482,Headphones,Accessories,853.8,2,62,Female,0.14,Credit Card,South America,2025-01-29,1468.54
8483,Headphones,Accessories,1214.45,9,49,Male,0.09,Bank Transfer,Africa,2023-07-16,9946.35
8484,Smartphone,Electronics,1076.99,9,32,Male,0.13,Debit Card,Africa,2024-06-14,8432.83
8485,Smartphone,Electronics,191.27,5,18,Female,0.24,PayPal,Europe,2023-05-18,726.83
8486,Laptop,Electronics,480.79,1,35,Female,0.28,PayPal,Asia,2024-02-05,346.17
8487,Smartwatch,Electronics,373.45,7,51,Female,0.16,Bank Transfer,Europe,2024-05-13,2195.89
8488,Laptop,Electronics,607.37,2,42,Male,0.07,Credit Card,North America,2024-01-03,1129.71
8489,Smartwatch,Electronics,126.63,7,58,Male,0.26,Bank Transfer,South America,2023-03-14,655.94
8490,Smartphone,Electronics,852.71,8,35,Male,0.13,Credit Card,South America,2024-08-04,5934.86
8491,Headphones,Accessories,291.46,6,62,Male,0.15,Debit Card,Europe,2024-03-11,1486.45
8492,Laptop,Electronics,1273.68,4,48,Male,0.07,Debit Card,South America,2023-07-04,4738.09
8493,Laptop,Electronics,663.28,8,54,Male,0.06,Credit Card,Asia,2023-04-26,4987.87
8494,Smartphone,Electronics,610.06,2,64,Female,0.29,Bank Transfer,Europe,2023-10-14,866.29
8495,Smartwatch,Electronics,875.68,2,48,Female,0.08,Bank Transfer,North America,2024-01-07,1611.25
8496,Laptop,Electronics,1378.28,5,49,Male,0.05,PayPal,Africa,2024-11-10,6546.83
8497,Headphones,Accessories,1171.56,7,21,Female,0.25,PayPal,Asia,2024-10-13,6150.69
8498,Smartphone,Electronics,394.95,4,37,Female,0.24,Debit Card,Europe,2024-07-08,1200.65
8499,Smartphone,Electronics,914.94,7,64,Female,0.27,Bank Transfer,North America,2023-10-24,4675.34
8500,Laptop,Electronics,1379.68,2,60,Male,0.2,Debit Card,Asia,2024-05-13,2207.49
8501,Smartphone,Electronics,268.42,1,31,Female,0.14,Debit Card,South America,2023-08-18,230.84
8502,Tablet,Electronics,1411.67,4,59,Male,0.22,Debit Card,Asia,2023-02-10,4404.41
8503,Smartwatch,Electronics,790.49,5,54,Male,0.18,PayPal,Asia,2024-03-06,3241.01
8504,Smartphone,Electronics,1186.98,10,55,Male,0.26,Credit Card,North America,2023-02-04,8783.65
8505,Laptop,Electronics,1279.7,5,19,Female,0.17,Bank Transfer,South America,2023-09-03,5310.76
8506,Smartphone,Electronics,154.18,7,55,Female,0.14,Credit Card,North America,2023-10-09,928.16
8507,Tablet,Electronics,882.65,6,54,Male,0.26,Debit Card,Europe,2023-01-22,3918.97
8508,Laptop,Electronics,100.59,1,59,Female,0.1,Credit Card,North America,2024-09-28,90.53
8509,Smartwatch,Electronics,363.66,1,41,Female,0.22,PayPal,Africa,2024-01-17,283.65
8510,Headphones,Accessories,53.27,8,65,Female,0.3,Credit Card,Asia,2024-01-23,298.31
8511,Laptop,Electronics,248.84,9,65,Male,0.04,PayPal,Africa,2023-12-25,2149.98
8512,Smartphone,Electronics,1075.6,5,32,Female,0.05,PayPal,Africa,2024-01-13,5109.1
8513,Headphones,Accessories,1490.74,2,63,Female,0.19,PayPal,Africa,2023-09-21,2415.0
8514,Smartwatch,Electronics,1487.72,10,45,Female,0.26,Credit Card,Asia,2024-01-04,11009.13
8515,Laptop,Electronics,1369.93,6,25,Female,0.12,Debit Card,South America,2024-02-06,7233.23
8516,Smartphone,Electronics,1368.11,2,49,Male,0.23,Debit Card,Asia,2023-06-30,2106.89
8517,Tablet,Electronics,396.46,6,27,Female,0.13,Debit Card,Europe,2023-11-10,2069.52
8518,Smartwatch,Electronics,1217.23,2,62,Male,0.18,PayPal,Asia,2024-04-17,1996.26
8519,Tablet,Electronics,118.35,6,23,Female,0.11,Credit Card,Asia,2024-07-18,631.99
8520,Tablet,Electronics,537.54,1,29,Male,0.14,Debit Card,South America,2024-07-02,462.28
8521,Smartwatch,Electronics,190.45,1,60,Female,0.25,Debit Card,Africa,2024-01-28,142.84
8522,Smartphone,Electronics,1119.88,4,38,Male,0.03,PayPal,Asia,2023-11-30,4345.13
8523,Smartphone,Electronics,325.54,9,44,Male,0.26,Bank Transfer,North America,2024-07-24,2168.1
8524,Smartphone,Electronics,74.01,4,47,Female,0.08,Bank Transfer,South America,2023-02-10,272.36
8525,Headphones,Accessories,844.47,8,38,Female,0.25,Credit Card,Africa,2023-09-01,5066.82
8526,Smartphone,Electronics,697.58,3,53,Female,0.16,Bank Transfer,North America,2024-08-09,1757.9
8527,Headphones,Accessories,822.96,6,54,Female,0.29,PayPal,Africa,2023-02-10,3505.81
8528,Tablet,Electronics,312.8,10,23,Male,0.28,Debit Card,Europe,2023-03-26,2252.16
8529,Smartwatch,Electronics,659.9,4,30,Male,0.24,Debit Card,South America,2024-04-02,2006.1
8530,Headphones,Accessories,1385.7,1,33,Female,0.26,PayPal,Asia,2025-02-02,1025.42
8531,Smartwatch,Electronics,1361.67,9,44,Female,0.22,Credit Card,North America,2023-02-27,9558.92
8532,Smartwatch,Electronics,701.77,1,65,Female,0.29,Bank Transfer,North America,2023-10-15,498.26
8533,Headphones,Accessories,1431.97,1,22,Female,0.17,Bank Transfer,Africa,2024-09-19,1188.54
8534,Laptop,Electronics,160.86,3,23,Male,0.03,Bank Transfer,Asia,2024-09-30,468.1
8535,Laptop,Electronics,773.28,1,65,Female,0.28,Bank Transfer,South America,2023-09-04,556.76
8536,Smartphone,Electronics,1092.66,3,46,Male,0.18,Credit Card,Asia,2023-08-24,2687.94
8537,Smartwatch,Electronics,570.94,6,29,Female,0.03,Bank Transfer,South America,2024-02-26,3322.87
8538,Headphones,Accessories,131.4,5,34,Female,0.14,Credit Card,South America,2024-05-18,565.02
8539,Laptop,Electronics,302.7,9,63,Male,0.17,PayPal,Europe,2023-04-07,2261.17
8540,Smartphone,Electronics,325.48,5,22,Male,0.25,Debit Card,Asia,2023-03-07,1220.55
8541,Smartwatch,Electronics,108.74,7,25,Female,0.08,Credit Card,North America,2024-05-15,700.29
8542,Laptop,Electronics,520.73,6,24,Female,0.26,Debit Card,North America,2024-08-19,2312.04
8543,Smartwatch,Electronics,928.22,1,41,Female,0.05,Credit Card,Asia,2024-11-11,881.81
8544,Smartphone,Electronics,1454.12,7,47,Male,0.13,Bank Transfer,Asia,2023-06-29,8855.59
8545,Tablet,Electronics,1036.16,6,56,Male,0.19,Credit Card,Africa,2023-02-10,5035.74
8546,Headphones,Accessories,1487.64,3,48,Female,0.23,Debit Card,North America,2024-03-07,3436.45
8547,Headphones,Accessories,1440.01,1,51,Female,0.13,Credit Card,Africa,2023-05-31,1252.81
8548,Laptop,Electronics,710.32,3,62,Male,0.08,Debit Card,Africa,2024-03-19,1960.48
8549,Smartphone,Electronics,628.28,3,40,Female,0.22,Credit Card,Asia,2023-12-23,1470.18
8550,Headphones,Accessories,421.21,5,57,Male,0.19,Debit Card,Europe,2023-05-17,1705.9
8551,Smartphone,Electronics,1187.7,4,19,Female,0.1,Bank Transfer,Europe,2024-12-10,4275.72
8552,Headphones,Accessories,376.58,8,44,Female,0.22,Credit Card,North America,2023-03-11,2349.86
8553,Smartwatch,Electronics,476.05,1,25,Female,0.25,Bank Transfer,Africa,2024-06-29,357.04
8554,Headphones,Accessories,1440.95,6,48,Male,0.05,Debit Card,Asia,2024-09-22,8213.42
8555,Smartwatch,Electronics,90.96,10,37,Female,0.22,Debit Card,Asia,2024-04-03,709.49
8556,Tablet,Electronics,1458.45,10,54,Female,0.03,PayPal,Europe,2023-10-16,14146.97
8557,Smartwatch,Electronics,969.04,9,28,Female,0.12,Credit Card,Europe,2023-10-08,7674.8
8558,Headphones,Accessories,1065.81,5,56,Female,0.03,Bank Transfer,Asia,2023-03-25,5169.18
8559,Smartphone,Electronics,765.05,5,18,Female,0.17,PayPal,North America,2024-05-16,3174.96
8560,Laptop,Electronics,1270.1,5,64,Female,0.19,Credit Card,Africa,2024-12-03,5143.91
8561,Tablet,Electronics,1195.48,3,54,Male,0.21,Credit Card,Africa,2024-06-09,2833.29
8562,Headphones,Accessories,1241.72,5,29,Male,0.02,PayPal,Asia,2024-08-20,6084.43
8563,Laptop,Electronics,141.55,7,53,Female,0.21,Debit Card,Africa,2023-10-07,782.77
